period,mmm_b2c_acq_dma,gross_add_true,gross_add_tot,dm_volume,dm_spend,audio_spend,video_spend,display_spend,paid_search_spend_brand,paid_search_spend_unbranded,paid_search_spend,social_spend,spot_tv_gm_spend,spot_tv_mc_spend,spot_tv_spend,dr_gm_tv_spend,dr_mc_tv_spend,tv_spend,radio_gm_spend,radio_mc_spend,radio_spend,print_spend,radio_land_gm_spend,radio_land_mc_spend,radio_dj_gm_spend,radio_dj_mc_spend,sp_price,dp_price,premier_video_offer,financial_offer,equipment_offer,istart_offer,financial_offer_amount,tot_offer_cnt,winback_offer,competitive_offer,google_altice_search_idx,google_comp_search_idx,google_non_brand_search_idx,competition,hh_cnt,avg_tot_bill_per_hh,avg_video_bill_per_hh,avg_ov_bill_per_hh,avg_ool_bill_per_hh,inflation,big_holiday,end_of_month,q4_tag,yearend_flag,awnd,prcp,snow,snwd,tmax,tmin,wdf2,wdf5,wsf2,wsf5,covid_cum_confirmed_cases,covid_cum_deaths,covid_daily_confirmed_cases,covid_daily_deaths,home_pass,hurricane_search
2019-01-13,TULSA OK,97,119,13762.089537927619,3553.297576678841,0.0,744.8,837.02,835.39,1835.67,2671.06,601.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,9868.11,131668.11,117403.24,0.2631578947368421,114,87.92,31.14,1.17,55.61,1.6,0.0,0,0,1,9.956122448979594,0.07562050382885573,0.004716251490445039,0.0020238095238095236,47.31836734693877,32.37324263038549,257.55102040816325,267.65306122448976,19.87687074829932,25.92959183673469,0.0,0.0,0.0,0.0,47279.0,2.25
2019-01-13,TYLER-LONGVIEW TX,401,495,57206.4438099138,14770.396428534707,0.0,3256.09,3612.73,4418.76,7910.06,12328.82,2143.88,2171.75,0.0,2171.75,12520.5,960.5,15652.75,3817.7,804.1,4621.8,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,45670.27,41258.38,29422.7,0.2631578947368421,506,87.98,33.95,1.37,52.67,1.6,0.0,0,0,1,10.116071428571429,0.03455750534308896,0.0,0.0,56.44897959183673,38.208843537414964,233.2653061224489,227.95918367346943,17.10816326530612,23.097959183673467,0.0,0.0,0.0,0.0,196530.0,1.0
2019-01-13,VICTORIA TX,87,117,9865.36810464356,2547.185039209781,0.0,484.88,673.79,868.29,853.28,1721.57,364.65,1768.0,0.0,1768.0,2569.55,1219.75,5557.3,1466.9,874.65,2341.55,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,121,91.72,33.69,1.58,56.45,1.6,0.0,0,0,1,8.942857142857143,0.06354595974487616,0.0,0.0,60.78690476190477,44.63571428571429,130.0,180.0,18.342857142857145,24.157142857142862,0.0,0.0,0.0,0.0,33892.0,1.0
2019-01-13,WACO-TEMPLE-BRYAN TX,252,297,34895.552316796864,9009.844118687215,0.0,1543.14,2532.59,2630.59,2960.54,5591.13,829.07,0.0,0.0,0.0,6068.149999999999,391.0,6459.149999999999,1005.55,470.9,1476.4499999999994,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,29566.49,127740.54,45011.89,0.2631578947368421,302,79.08,24.24,1.04,53.8,1.6,0.0,0,0,1,7.489610389610388,0.020946284642506842,0.0,0.0,58.9203181272509,43.298319327731065,185.45454545454544,201.29870129870127,16.375324675324677,21.688311688311693,0.0,0.0,0.0,0.0,119882.0,1.0
2019-01-20,ABILENE-SWEETWATER TX,171,244,24861.052457528418,5973.621466243862,0.0,1014.22,1558.88,1346.08,2841.75,4187.83,710.82,1785.0,0.0,1785.0,5731.549999999997,476.0,7992.549999999997,675.75,663.0,1338.75,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,19547.03,14211.89,12267.03,0.6111111111111112,248,87.34,34.29,1.1,51.95,1.6,1.0,0,0,1,11.542857142857144,0.0005357142857142856,0.0,0.0,55.864795918367356,27.432397959183675,242.85714285714286,228.57142857142856,23.642857142857146,30.757142857142863,0.0,0.0,0.0,0.0,85237.0,1.0
2019-01-20,ALEXANDRIA LA,167,204,24915.594696339707,5986.726892457683,0.0,3369.83,927.14,957.58,1971.45,2929.03,607.42,1232.5,0.0,1232.5,8096.25,0.0,9328.75,1319.75,0.0,1319.75,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,17768.65,10080.0,7310.27,0.6111111111111112,216,96.55,42.33,1.59,52.63,1.6,1.0,0,0,1,5.055357142857141,0.2149267399267399,0.0,0.0,58.37896825396826,32.92027417027416,238.2142857142857,193.57142857142856,15.371428571428574,22.008928571428577,0.0,0.0,0.0,0.0,85424.0,1.0
2019-01-20,AMARILLO TX,318,401,42380.48623527637,10183.196498112691,0.0,2145.61,2720.67,2077.7,3837.67,5915.37,1162.86,990.25,0.0,990.25,6118.3,1887.0,8995.55,1306.45,1100.75,2407.2,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,37610.81,20704.86,14249.73,0.6111111111111112,414,88.28,34.08,0.94,53.26,1.6,1.0,0,0,1,12.21428571428571,0.0007886904761904764,0.0,0.0,52.10064935064935,21.52272727272727,194.28571428571428,219.047619047619,23.43333333333333,29.042857142857148,0.0,0.0,0.0,0.0,145303.0,1.1666666666666665
2019-01-20,AUSTIN TX,188,221,25141.347064467715,6040.970742134145,0.0,4019.9,5213.97,1273.36,8219.81,9493.17,2486.74,0.0,0.0,0.0,0.0,0.0,0.0,7651.25,0.0,7651.25,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,24602.16,253006.49,91787.03,0.6111111111111112,226,91.7,38.24,1.15,52.31,1.6,1.0,0,0,1,5.867142857142857,0.03807717459498889,0.0,0.0,59.754058441558456,33.14718614718614,228.85714285714286,235.42857142857144,15.865714285714288,23.357142857142854,0.0,0.0,0.0,0.0,86198.0,1.0
2019-01-20,All Other Suddenlink DMA Total,575,798,94371.19828121133,22675.54106210369,4855.27,11423.64,20424.87,4385.44,47917.76,52303.2,6855.54,1593.75,0.0,1593.75,13180.95,0.0,14774.7,8301.099999999999,0.0,8301.099999999999,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,73291.89,5272513.51,1911189.19,0.6111111111111112,498,83.01899999999998,33.563500000000005,0.7055000000000001,48.74999999999999,1.6,1.0,0,0,1,7.303369408369408,0.09568459545439442,0.20049578134723767,2.4863825152647014,48.168407513362645,26.88381388829132,200.0402752009895,203.5962430426717,17.416242011956296,23.1539801071944,0.0,0.0,0.0,0.0,323555.0,1.5151515151515154
2019-01-20,BLUEFIELD-BECKLEY-OAK HILL WV,129,163,25130.26361486969,6038.307607395508,0.0,736.89,1379.61,1658.91,3779.53,5438.440000000001,751.99,1105.0,0.0,1105.0,6970.0,0.0,8075.0,2452.7,0.0,2452.7,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,23050.81,158752.43,62228.11,0.6111111111111112,211,91.95,35.63,1.95,54.38,1.6,1.0,0,0,1,10.292857142857144,0.2402638336036169,0.16029411764705884,0.4205415499533146,38.819047619047616,16.45702947845805,250.0,249.28571428571428,20.621428571428574,30.95,0.0,0.0,0.0,0.0,86160.0,3.25
2019-01-20,CHARLESTON-HUNTINGTON WV,291,378,61839.23202295082,14858.750026750013,0.0,3537.14,4311.15,2980.73,7888.34,10869.07,2264.31,0.0,0.0,0.0,10986.25,0.0,10986.25,2243.100000000001,0.0,2243.100000000001,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,55364.32,87988.11,42726.49,0.6111111111111112,396,94.22,39.36,1.67,53.19,1.6,1.0,0,0,1,7.542857142857144,0.2938014477713726,0.1424246202635502,0.19502535574114208,39.77006678916778,17.404455782312926,247.42857142857144,249.14285714285717,18.02571428571429,25.50857142857143,0.0,0.0,0.0,0.0,212018.0,3.166666666666667
2019-01-20,DALLAS-FT WORTH TX,316,359,54483.02985685719,13091.199467718885,0.0,10965.07,19669.43,2185.11,18714.23,20899.34,4281.11,0.0,0.0,0.0,0.0,0.0,0.0,13704.8,0.0,13704.8,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,57891.89,976481.08,433273.51,0.6111111111111112,407,94.86,38.21,1.42,55.22,1.6,1.0,0,0,1,9.335714285714284,0.04545311142130199,0.0,0.0,52.61039886039887,29.122427175998602,220.23809523809524,217.202380952381,20.588690476190475,26.827976190476193,0.0,0.0,0.0,0.0,186797.0,1.0
2019-01-20,EUREKA CA,156,187,16281.004120032807,3912.004766072625,0.0,448.62,727.71,699.66,728.24,1427.9,173.94,947.75,0.0,947.75,7133.199999999999,0.0,8080.949999999999,1455.7,0.0,1455.7,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,13576.22,5736.22,4540.54,0.6111111111111112,196,75.22,16.85,0.92,57.45,1.6,1.0,0,0,1,3.3428571428571434,0.3914934862834024,0.0,0.0,57.03571428571429,40.017857142857146,242.14285714285717,241.42857142857144,10.735714285714282,14.557142857142857,0.0,0.0,0.0,0.0,55820.0,2.0
2019-01-20,GREENVILLE-NEW BERN-WASH NC,325,403,47628.20795021064,11444.120714364552,0.0,4647.37,4342.84,2408.05,4295.73,6703.78,1227.65,0.0,0.0,0.0,8113.25,0.0,8113.25,1751.85,0.0,1751.85,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,47145.95,97470.27,37497.3,0.6111111111111112,384,79.53,25.25,1.3,52.97,1.6,1.0,0,0,1,9.071428571428571,0.2298176646774471,0.0,0.0,55.042857142857144,28.45674603174603,232.85714285714286,217.14285714285717,20.44285714285715,28.7,0.0,0.0,0.0,0.0,163295.0,0.0
2019-01-20,HOUSTON TX,383,437,52127.50514755255,12525.213253265238,0.0,5896.91,7629.43,2563.79,11442.34,14006.13,2603.79,0.0,0.0,0.0,0.0,0.0,0.0,16371.75,0.0,16371.75,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,54872.43,873932.97,362456.22,0.6111111111111112,457,86.53,31.81,0.97,53.76,1.6,1.0,0,0,1,6.7923809523809515,0.1699809624176198,0.0,0.0,59.77752976190475,33.96354166666667,215.23809523809516,202.22222222222226,18.397777777777776,24.94571428571428,0.0,0.0,0.0,0.0,178721.0,1.0
2019-01-20,JONESBORO AR,115,149,14573.861212212098,3501.811933829287,0.0,643.88,960.61,481.73,937.3,1419.03,638.74,0.0,0.0,0.0,8018.049999999997,0.0,8018.049999999997,1135.1,0.0,1135.1,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,154,92.93,38.89,1.02,53.03,1.6,1.0,0,0,1,9.8,0.18167857142857144,0.2314285714285714,0.4571428571428571,41.97142857142858,22.121428571428577,217.14285714285717,235.7142857142857,19.442857142857143,26.157142857142855,0.0,0.0,0.0,0.0,49967.0,1.5
2019-01-20,LAKE CHARLES LA,194,247,24746.134585380565,5946.008963953775,0.0,1230.98,1974.97,2095.36,2858.51,4953.870000000001,788.93,2749.75,0.0,2749.75,8622.4,0.0,11372.15,2512.2,0.0,2512.2,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,20341.62,13939.46,11184.86,0.6111111111111112,261,96.11,45.51,1.05,49.54,1.6,1.0,0,0,1,7.914285714285714,0.2331956376956377,0.0,0.0,60.28571428571429,34.375,231.42857142857144,238.57142857142856,18.1,23.42857142857143,0.0,0.0,0.0,0.0,84843.0,1.0
2019-01-20,LITTLE ROCK AR,243,308,38218.359241495134,9183.119321261094,0.0,2300.32,3163.16,1474.18,6277.52,7751.700000000003,1734.37,0.0,0.0,0.0,0.0,0.0,0.0,2766.05,0.0,2766.05,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,27470.27,103887.57,61047.57,0.6111111111111112,327,90.91,33.78,1.26,55.86,1.6,1.0,0,0,1,6.722727272727273,0.2145829584581357,0.025094482237339386,0.01971726190476191,46.98238095238095,25.400476190476194,233.8181818181818,234.9090909090909,15.435064935064931,22.659935064935063,0.0,0.0,0.0,0.0,131033.0,1.5
2019-01-20,LUBBOCK TX,310,392,43012.242862363266,10334.995178215044,0.0,2310.12,3267.5,1951.03,4691.43,6642.46,1601.55,1147.5,0.0,1147.5,4491.399999999999,1721.25,7360.149999999999,1969.4,323.0,2292.4,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,29180.54,21128.65,16951.35,0.6111111111111112,420,89.73,36.6,1.29,51.84,1.6,1.0,0,0,1,12.457142857142856,0.0,0.0,0.0,55.80952380952381,24.07142857142857,230.0,227.14285714285717,24.7,30.54285714285714,0.0,0.0,0.0,0.0,147469.0,1.0
2019-01-20,MONROE-EL DORADO LA-AR,94,114,16929.094251790477,4067.728065789812,0.0,449.12,662.47,881.98,1868.38,2750.36,542.62,0.0,0.0,0.0,5550.5,0.0,5550.5,999.25,0.0,999.25,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,9943.78,36407.57,16232.43,0.6111111111111112,118,103.92,46.79,1.42,55.71,1.6,1.0,0,0,1,5.828571428571428,0.2823847316704459,0.0,0.0,55.09740259740259,30.29220779220779,190.0,186.42857142857144,16.92142857142857,23.37857142857143,0.0,0.0,0.0,0.0,58042.0,1.25
2019-01-20,"NEW YORK, NY",7934,9321,1365779.42,338976.79568034824,13240.0,152775.0,216178.0,127723.11,256722.37,384445.48,65078.95,372937.5,33847.0,406784.5,265327.5,57672.5,729784.5,43269.425,0.0,43269.425,0.0,0.0,0.0,0.0,0.0,24.99,64.99,1.0,1.0,0.0,1.0,100.0,4.0,0.0,1.0,1190529.73,1775200.0,898156.76,2.08,9305,104.48,49.11,2.98,52.39,1.6,1.0,0,0,1,10.336134453781511,0.4318264012449172,0.2275332303754745,0.8421848910018552,37.83383995231821,16.796386355960824,273.23809523809524,265.8095238095238,23.240952380952386,32.310476190476194,0.0,0.0,0.0,0.0,0.0,1.4285714285714286
2019-01-20,ODESSA-MIDLAND TX,247,289,29098.430240685648,6991.77992632095,0.0,2076.09,2340.45,1447.13,4320.14,5767.27,1104.13,2184.5,0.0,2184.5,12101.45,2159.0,16444.95,1457.75,607.75,2065.5,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,18820.54,23981.62,16111.35,0.6111111111111112,282,95.5,44.19,0.88,50.42,1.6,1.0,0,0,1,10.491071428571429,0.0,0.0,0.0,61.133307169021464,29.11885138670853,211.07142857142856,211.42857142857144,20.853571428571428,26.63214285714286,0.0,0.0,0.0,0.0,99765.0,1.25
2019-01-20,OKLAHOMA CITY OK,230,280,37093.6807770228,8912.881227782484,0.0,1712.24,2064.19,931.1,3325.31,4256.41,1114.39,0.0,0.0,0.0,0.0,0.0,0.0,2944.85,0.0,2944.85,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,19963.24,139909.19,67207.57,0.6111111111111112,302,85.14,33.64,1.29,50.22,1.6,1.0,0,0,1,10.900000000000002,0.0016367135244772886,0.0,0.0,48.3486111111111,22.084467120181408,190.76190476190484,199.3333333333333,22.09333333333333,28.17142857142857,0.0,0.0,0.0,0.0,127177.0,1.0
2019-01-20,PARKERSBURG WV,83,105,26117.857307998158,6275.606929106757,0.0,2207.87,1237.41,519.04,1707.69,2226.73,365.78,1929.5,0.0,1929.5,5925.3499999999985,0.0,7854.849999999998,546.55,0.0,546.55,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,111,97.96,43.97,2.23,51.76,1.6,1.0,0,0,1,7.738095238095242,0.25550340136054417,0.2164081632653061,0.395578231292517,36.458424908424895,15.333333333333332,257.61904761904765,259.04761904761904,19.304761904761907,27.352380952380948,0.0,0.0,0.0,0.0,89546.0,3.5
2019-01-20,PHOENIX AZ,356,417,59322.1222852962,14253.938111106756,0.0,2741.27,3524.35,1386.89,4021.94,5408.83,1300.04,0.0,0.0,0.0,0.0,0.0,0.0,1711.1805,0.0,1711.1805,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,32654.05,722975.14,224105.95,0.6111111111111112,432,83.82,27.84,0.72,55.26,1.6,1.0,0,0,1,7.66388888888889,0.002423158142959263,0.021350766460949057,1.8691910001688918,58.054892137189924,33.50994773275879,214.92063492063497,213.48484848484844,19.194047619047613,24.276948051948057,0.0,0.0,0.0,0.0,203388.0,1.5
2019-01-20,RALEIGH-DURHAM NC,149,166,16785.009407016263,4033.10731418752,0.0,1418.19,1831.4,769.19,2523.46,3292.65,765.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,17526.49,485156.76,170572.97,0.6111111111111112,162,87.44,34.03,2.41,51.0,1.6,1.0,0,0,1,7.128571428571428,0.19235853726293567,0.0,0.0,52.7798833819242,26.31144314868805,222.14285714285717,222.85714285714286,18.521428571428565,26.021428571428572,0.0,0.0,0.0,0.0,57548.0,0.0
2019-01-20,SAN ANGELO TX,158,206,18117.065046862008,4353.1740602759055,0.0,744.28,901.96,701.64,932.57,1634.21,422.35,756.5,0.0,756.5,6443.0,1946.5,9146.0,824.05,379.1,1203.15,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,208,86.42,31.51,1.24,53.67,1.6,1.0,0,0,1,9.528571428571428,0.0027619047619047623,0.0,0.0,62.37142857142857,31.014285714285712,237.85714285714286,213.92857142857144,21.578571428571426,27.932142857142853,0.0,0.0,0.0,0.0,62115.0,1.0
2019-01-20,SHREVEPORT LA,165,207,30853.99032306612,7413.606452422548,0.0,1700.22,1829.2,1370.62,4399.48,5770.0999999999985,1027.97,0.0,0.0,0.0,7685.700000000003,0.0,7685.700000000003,1158.75,0.0,1158.75,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,26251.89,74094.05,32268.11,0.6111111111111112,226,99.54,43.22,2.16,54.17,1.6,1.0,0,0,1,6.268571428571428,0.2613922173769793,0.0,0.0,53.23056390977444,29.301541353383463,218.57142857142856,194.85714285714286,18.12,24.077142857142853,0.0,0.0,0.0,0.0,105784.0,1.125
2019-01-20,SPRINGFIELD MO,166,195,28853.136000897983,6932.8405496053065,0.0,1580.9,2288.47,1339.29,3870.71,5210.0,967.3,0.0,0.0,0.0,12140.549999999996,0.0,12140.549999999996,2392.85,0.0,2392.85,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,18949.19,63204.32,41265.95,0.6111111111111112,190,90.75,38.56,1.2,50.99,1.6,1.0,0,0,1,9.657142857142855,0.10519020192016593,0.08827745587745592,0.09529089413543193,39.13445378151261,17.442577030812327,251.90476190476195,228.0476190476191,20.15,28.928571428571423,0.0,0.0,0.0,0.0,98924.0,1.75
2019-01-20,ST JOSEPH MO,43,65,13368.390233564742,3212.1609897558706,0.0,415.01,874.6,603.43,586.93,1190.36,444.06,1551.25,0.0,1551.25,5909.200000000003,0.0,7460.450000000003,1568.8,0.0,1568.8,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,69,89.15,35.87,1.01,52.26,1.6,1.0,0,0,1,10.27142857142857,0.03904761904761905,0.3357142857142857,1.2857142857142858,29.0,9.571428571428571,257.14285714285717,237.14285714285717,23.557142857142853,30.02857142857143,0.0,0.0,0.0,0.0,45834.0,1.25
2019-01-20,TULSA OK,72,91,13789.852988015606,3313.430192317227,0.0,913.68,837.29,503.65,1893.42,2397.07,590.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,8944.86,127982.7,123237.84,0.6111111111111112,83,89.03,32.52,1.39,55.13,1.6,1.0,0,0,1,9.90408163265306,0.008998621063102313,0.008390022675736963,0.00326530612244898,46.11020408163265,22.418367346938773,225.3401360544217,216.87074829931973,20.763605442176868,26.8030612244898,0.0,0.0,0.0,0.0,47279.0,0.75
2019-01-20,TYLER-LONGVIEW TX,369,473,57321.851302580566,13773.312373275758,0.0,3494.89,4115.65,2925.04,7069.78,9994.82,2237.41,2414.0,0.0,2414.0,11866.0,977.5,15257.5,4780.4,804.1,5584.5,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,44943.78,40600.0,24428.11,0.6111111111111112,483,92.31,37.1,1.41,53.81,1.6,1.0,0,0,1,7.180357142857145,0.16236935079051806,0.0,0.0,55.1938775510204,29.993197278911573,227.5510204081633,225.91836734693882,18.579591836734696,25.43061224489796,0.0,0.0,0.0,0.0,196530.0,1.0
2019-01-20,VICTORIA TX,93,123,9885.270362525114,2375.235856892393,0.0,490.55,638.11,453.97,610.22,1064.19,423.63,2040.0,0.0,2040.0,2505.8,1253.75,5799.55,1479.65,823.65,2303.3,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,129,93.79,34.46,1.05,58.28,1.6,1.0,0,0,1,10.285714285714286,0.1595759144237405,0.0,0.0,61.305357142857154,36.3375,200.0,191.42857142857144,22.87142857142857,29.271428571428572,0.0,0.0,0.0,0.0,33892.0,1.0
2019-01-20,WACO-TEMPLE-BRYAN TX,208,243,34965.95012393001,8401.629440457154,0.0,1613.59,2584.07,1825.33,3768.09,5593.42,867.95,0.0,0.0,0.0,5557.299999999997,391.0,5948.299999999997,1031.05,470.9,1501.9499999999994,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,27281.08,117077.84,44118.92,0.6111111111111112,246,87.23,33.96,0.84,52.44,1.6,1.0,0,0,1,8.305194805194805,0.03976538317477839,0.0,0.0,60.39165666266506,34.677871148459396,215.06493506493504,207.012987012987,19.946753246753246,25.66103896103896,0.0,0.0,0.0,0.0,119882.0,1.0
2019-01-27,ABILENE-SWEETWATER TX,238,321,24816.907255256494,7427.473354298007,0.0,953.86,1581.68,1839.6,3612.84,5452.440000000001,740.56,10824.75,0.0,10824.75,6586.65,476.0,17887.4,675.75,663.0,1338.75,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,19652.97,14438.92,12494.05,1.4,334,86.25,32.24,1.01,53.0,1.5714285714285714,0.0,1,0,1,11.457142857142859,0.0038129251700680274,0.0,0.0,58.6186224489796,34.342261904761905,127.14285714285714,180.0,21.757142857142853,27.74285714285714,0.0,0.0,0.0,0.0,85237.0,1.0
2019-01-27,ALEXANDRIA LA,189,233,24871.352644661718,7443.768361363645,0.0,3039.19,936.22,1228.64,2550.56,3779.2,674.92,12686.25,0.0,12686.25,8164.25,0.0,20850.5,1324.0,0.0,1324.0,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,19675.68,10276.76,8528.65,1.4,258,95.87,42.39,1.26,52.22,1.5714285714285714,0.0,1,0,1,3.875,0.049761904761904736,0.0,0.0,59.128968253968246,36.79653679653679,166.78571428571428,183.2142857142857,13.048214285714286,18.401785714285715,0.0,0.0,0.0,0.0,85424.0,1.0
2019-01-27,AMARILLO TX,301,438,42305.23217511802,12661.569046301058,0.0,1788.68,2748.75,2320.61,3120.8,5441.41,1273.99,22100.0,0.0,22100.0,6142.950000000003,1887.0,30129.950000000004,1257.15,1100.75,2357.9,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,32608.65,20515.68,15475.68,1.4,450,89.24,33.58,1.19,54.47,1.5714285714285714,0.0,1,0,1,11.785714285714288,0.0001587301587301587,0.0,0.0,54.798701298701296,21.33766233766234,165.23809523809524,201.90476190476195,24.17619047619048,30.29523809523809,0.0,0.0,0.0,0.0,145303.0,1.0
2019-01-27,AUSTIN TX,214,249,25096.70414947264,7511.2140055818445,0.0,2968.41,4935.26,1407.49,7856.71,9264.2,2385.15,0.0,0.0,0.0,0.0,0.0,0.0,8892.25,0.0,8892.25,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,25911.35,261255.14,94617.3,1.4,263,90.78,35.07,1.25,54.46,1.5714285714285714,0.0,1,0,1,4.728571428571428,0.05756196404594861,0.0,0.0,60.78888888888889,42.380555555555574,206.57142857142856,144.71428571428572,14.28857142857143,20.5,0.0,0.0,0.0,0.0,86198.0,1.0
2019-01-27,All Other Suddenlink DMA Total,627,935,94203.62550271027,28194.283481937327,4061.44,12495.84,19657.91,5028.3,50774.39,55802.69,8328.6,8712.5,0.0,8712.5,13534.55,0.0,22247.05,8270.5,0.0,8270.5,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,72572.97,5532905.95,1992442.16,1.4,575,83.1542857142857,33.658095238095235,0.7595238095238096,48.73619047619048,1.5714285714285714,0.0,1,0,1,6.412482220160793,0.05596779500584408,0.0977427420876264,2.0412869015623314,50.15146287483526,29.250366931522127,179.79375386518242,187.00011917645844,15.527225572047,20.603582605390642,0.0,0.0,0.0,0.0,323555.0,1.8125
2019-01-27,BLUEFIELD-BECKLEY-OAK HILL WV,132,169,25085.64038050259,7507.902720723585,0.0,1425.44,1269.08,1947.01,3792.34,5739.35,898.02,7650.0,0.0,7650.0,7012.5,0.0,14662.5,2829.7,0.0,2829.7,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,22331.89,164988.11,63332.97,1.4,223,90.17,36.12,1.83,52.22,1.5714285714285714,0.0,1,0,1,8.407142857142857,0.02561507936507937,0.2157563025210084,0.4907563025210083,34.946031746031736,13.041496598639455,256.42857142857144,258.57142857142856,19.75714285714286,27.685714285714287,0.0,0.0,0.0,0.0,86160.0,3.5
